id_vụ,year,yield_class,yield_class_encoded,pat_013__stage_2_Mát-Khô__stage_3_Mát-Khô,pat_024__stage_1_Mát-Khô__stage_3_Mát-Khô,pat_018__stage_1_Mát-Khô__stage_2_Mát-Khô__stage_3_Mát-Khô,pat_023__stage_2_Mát-Khô__stage_3_Mát-Khô__stage_4_Mát-Khô,pat_005__stage_2_Mát-Khô__stage_3_Mát-Khô__stage_5_Mát-Khô,pat_016__stage_3_Vừa-Khô,pat_011__stage_1_Mát-Khô__stage_2_Mát-Khô,pat_009__stage_2_Mát-Khô__stage_4_Mát-Khô,pat_020__stage_2_Mát-Khô__stage_5_Mát-Khô,pat_014__stage_2_Mát-Vừa,pat_001__stage_2_Mát-Khô__stage_4_Mát-Khô__stage_5_Mát-Khô,pat_030__stage_1_Mát-Khô,pat_010__stage_4_Vừa-Vừa__stage_5_Vừa-Vừa,pat_019__stage_5_Mát-Vừa,stage_4_avg_temp,pat_021__stage_3_Mát-Khô__stage_4_Mát-Khô,pat_029__stage_3_Vừa-Vừa__stage_4_Vừa-Vừa,pat_028__stage_3_Vừa-Vừa__stage_5_Vừa-Vừa,pat_006__stage_2_Vừa-Ướt__stage_5_Vừa-Vừa,stage_3_avg_et0,pat_012__stage_1_Mát-Vừa,pat_022__stage_2_Vừa-Vừa__stage_5_Vừa-Vừa,pat_002__stage_3_Mát-Khô__stage_4_Mát-Khô__stage_5_Mát-Khô,pat_007__stage_3_Mát-Khô__stage_5_Mát-Khô,stage_3_avg_temp,pat_025__stage_4_Mát-Ướt,pat_000__stage_1_Mát-Vừa__stage_4_Mát-Khô,stage_5_avg_et0,stage_2_total_precip,stage_1_avg_temp,pat_017__stage_4_Mát-Khô__stage_5_Vừa-Khô,pat_003__stage_1_Mát-Vừa__stage_3_Mát-Khô,stage_5_total_precip,pat_008__stage_3_Mát-Vừa,stage_1_count_heat_days,stage_1_avg_et0,stage_4_total_precip,pat_015__stage_4_Mát-Khô__stage_5_Mát-Khô,stage_3_count_heat_days,pat_026__stage_5_Mát-Khô
Bac Lieu_2001_winter_spring,2001,Medium,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.744561100006106,1,0,0,0,3.598963562647502,0,0,1,1,25.2861935933431,0,0,4.578773040771484,156.39999714493752,26.097265788487025,0,0,7.700000144541264,0,0.0,3.137670562380836,12.999999657273293,1,0.0,1
Soc Trang_2001_winter_spring,2001,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.4468955039978,1,0,0,0,3.392249425252279,1,0,1,1,24.977694193522137,0,1,4.369443893432617,147.10000893473625,25.8961672101702,0,1,11.399999752640724,0,0.0,3.049060100600833,19.200000941753384,1,0.0,1
Dong Thap_2001_summer_autumn,2001,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.33893632888794,0,0,1,0,4.250700171788534,0,1,0,0,27.246331787109376,0,0,3.974129838943482,107.49999991059305,28.201133183070592,0,0,116.30000194907188,0,0.0,4.546944464956011,192.10000038146973,0,0.0,0
Tra Vinh_2001_summer_autumn,2001,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.99431266784668,0,0,1,0,4.108453941345215,0,1,0,0,27.010388565063476,1,0,3.9020470571517945,148.60000050067902,27.9091191973005,0,0,136.30000376701355,0,0.0,4.342775486764454,204.89999628067017,0,0.0,0
Tra Vinh_2001_winter_spring,2001,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.4508752822876,1,0,0,0,3.3201854387919107,0,0,1,1,25.029556147257487,0,0,4.286434984207153,147.6000103354454,25.9938413529169,0,0,16.400000475347042,0,0.0,3.1296971099717275,28.900000378489494,1,0.0,1
Ca Mau_2001_main_season,2001,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.135790729522704,0,0,0,0,3.462356201807658,0,0,0,0,26.6047487894694,0,0,3.0944727277755737,281.3999969959259,27.293142409551713,0,0,251.19999599456787,0,0.0,3.9342025915781655,118.69999957084656,0,0.0,0
Ca Mau_2001_winter_spring,2001,High,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.79339485168457,1,0,0,0,3.411928653717041,1,0,1,1,25.085305404663085,0,1,4.305511493682861,129.09999834001064,25.81199210030692,0,1,61.000002294778824,0,0.0,3.0000106323333013,13.900000549852848,1,0.0,1
Kien Giang_2001_winter_spring,2001,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.69429178237915,1,0,0,0,3.401119486490886,1,0,1,1,25.113944498697915,0,1,4.438172206878662,116.2000015154481,26.169777733939036,0,1,46.6000010073185,0,0.0,3.405979718480791,26.200000897049904,1,0.0,1
Kien Giang_2001_summer_autumn,2001,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.28877067565918,0,0,1,0,4.346882597605387,0,1,0,0,27.350471878051756,0,0,3.8813066148757938,191.70000115036964,28.093687239147368,0,0,162.99999329447746,0,0.0,4.594730150131952,270.29999029636383,0,0.0,0
Can Tho_2001_summer_autumn,2001,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.007061672210693,0,0,1,0,3.9844890594482423,0,1,0,0,26.91924845377604,1,0,3.719024529457093,129.0000013411045,27.728018079485217,0,0,128.200002245605,0,0.0,4.319421047256107,192.40000009536743,0,0.0,0
Can Tho_2001_winter_spring,2001,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.391748428344727,1,0,0,0,3.204386568069458,0,0,1,1,24.919944127400715,0,0,4.162793245315552,158.39999637007713,25.92980430239723,0,0,8.500000365078451,0,0.0,3.1334475449153354,25.60000042617321,1,0.0,1
Soc Trang_2001_summer_autumn,2001,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.06022901535034,0,0,0,0,3.992651287714641,0,1,0,0,26.91408411661784,0,0,3.8366455316543577,137.79999536275864,27.789817991710844,0,0,117.0999972820282,0,0.0,4.3402730623881025,182.9000016450882,0,0.0,0
Kien Giang_2001_main_season,2001,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.25491781234741,0,0,0,0,3.2276995102564494,0,0,0,0,26.50075073242187,0,0,3.189578204154968,272.8999950289726,27.27632513500395,0,0,239.4000039100647,0,0.0,3.9669750304449174,99.69999946653844,0,0.0,0
Tien Giang_2001_main_season,2001,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.048499870300297,0,0,0,0,3.2955666224161786,0,0,0,0,26.20113868713379,0,0,3.2606337881088256,208.700000166893,27.11169379098075,0,0,216.49999976158145,1,0.0,3.957050090744382,81.60000067949295,0,0.0,0
An Giang_2001_main_season,2001,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.337897109985352,0,0,1,1,3.4471622784932454,0,0,0,0,26.513972600301106,0,0,3.261799077987671,211.30000439286232,27.19484656197684,0,0,168.59999883174896,0,0.0,3.8865849517640614,83.39999997615814,0,0.0,0
Tien Giang_2001_summer_autumn,2001,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.96766662597656,0,0,1,0,4.1886417706807455,0,1,0,0,27.096555201212563,0,0,3.947745361328125,114.4999985396862,28.08500625973656,0,0,116.9999988079071,0,0.0,4.407392121496654,177.50000023841858,0,0.0,0
An Giang_2001_summer_autumn,2001,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.33810453414917,0,0,1,0,4.2820786794026695,0,1,0,0,27.2386957804362,0,0,3.972939300537109,103.1000011265278,28.126492636544363,0,0,117.69999986886978,0,0.0,4.566223507835751,192.00000309944153,0,0.0,0
Ben Tre_2001_summer_autumn,2001,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.940124225616454,0,0,1,0,4.151747846603394,0,1,0,0,27.089499791463215,0,0,3.9240164661407473,114.4999985396862,28.007138388497488,0,0,116.9999988079071,0,0.0,4.351469601903643,177.50000023841858,0,0.0,0
Bac Lieu_2001_summer_autumn,2001,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.439144325256347,0,0,1,0,4.042023229598999,0,1,0,0,27.2379997253418,0,0,3.977377805709839,153.00000062584877,27.97147151402065,0,0,94.10000023245811,0,0.0,4.462785919507344,214.3000011444092,0,0.0,0
Bac Lieu_2001_main_season,2001,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.236956214904787,0,0,1,1,3.522153441111247,0,0,0,0,26.699386723836263,0,0,3.2307439184188844,267.60000371932983,27.41790026710147,0,0,229.79999661445615,0,0.0,3.9973098153159734,83.40000087022781,0,0.0,0
Ca Mau_2001_summer_autumn,2001,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.168499660491943,0,0,1,0,3.930617761611938,0,1,0,0,27.09697125752767,1,0,3.919276170730591,175.5999994277954,27.551673889160156,0,0,133.10000121593475,0,0.0,4.241415483610971,232.8999969959259,0,0.0,0
An Giang_2001_winter_spring,2001,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.655500984191896,1,0,0,0,3.306290229161581,1,0,1,1,25.147861607869466,0,1,4.3328724193573,128.89998880773783,26.290977114722843,0,1,20.99999997019768,0,0.0,3.4542044685000466,18.3999996855855,1,0.0,1
Long An_2001_summer_autumn,2001,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.277520179748535,0,1,1,0,4.310711034138998,0,1,0,0,27.301999282836913,0,0,4.040565118789673,130.0999997407198,28.543348403204057,0,0,126.59999878704548,0,1.0,4.663181282225109,147.20000219345093,0,0.0,0
Long An_2001_winter_spring,2001,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.876895046234132,1,0,0,0,3.397259330749512,1,0,0,0,25.233805592854814,0,1,4.471100931167602,130.7000069990754,26.02033279055641,1,1,26.599999651312828,0,0.0,3.350780066989717,18.499999918043613,0,0.0,0
Ben Tre_2001_winter_spring,2001,Medium,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.548665904998774,1,0,0,0,3.282817490895589,0,0,1,1,25.117832565307616,0,0,4.205371475219726,143.99999461323023,25.956146603538876,0,0,19.800000436604023,0,0.0,3.172343835944221,21.300000533461574,1,0.0,1
Long An_2001_main_season,2001,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.180956745147704,0,0,0,0,3.5149868011474608,0,0,0,0,26.43463872273763,0,0,3.178063921928406,156.40000104904175,27.3029717036656,0,0,231.6000040769577,1,0.0,4.017119736898513,74.30000038444996,0,0.0,0
Tra Vinh_2001_main_season,2001,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.94972906112671,0,0,0,0,3.277086528142293,0,0,0,0,26.212471516927085,0,0,3.258283462524414,235.29999804496765,27.06834484281994,0,0,293.6000008583069,1,0.0,3.9215207326979864,87.79999899864197,0,0.0,0
Vinh Long_2001_main_season,2001,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.010061740875244,0,0,0,0,3.216871802012126,0,0,0,0,26.28058230082194,0,0,3.200219597816467,224.7999992966652,27.073361260550364,0,0,221.00000309944153,1,0.0,3.8628786631992886,102.70000064373016,0,0.0,0
Vinh Long_2001_summer_autumn,2001,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.01891622543335,0,0,1,0,4.106476751963298,0,1,0,0,27.06294390360514,1,0,3.8304440927505494,112.80000162869692,27.902924219767257,0,0,129.7000029087067,0,0.0,4.318776550747099,218.6999988555908,0,0.0,0
Vinh Long_2001_winter_spring,2001,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.566208362579346,1,0,0,0,3.2055241107940673,0,0,1,1,25.05447285970052,0,0,4.21912109375,127.49999663233756,25.9161187126523,0,0,12.099999830126762,0,0.0,3.192081380458105,21.50000083446503,1,0.0,1
Dong Thap_2001_winter_spring,2001,Medium,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.722269344329835,1,0,0,0,3.2853436628977457,1,0,0,0,25.176054509480796,0,1,4.365147428512573,122.99999740719797,26.252820696149552,1,1,17.600000016391277,0,0.0,3.412856607210069,15.000000223517418,0,0.0,0
Ben Tre_2001_main_season,2001,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.048874855041504,0,0,0,0,3.2665664593378705,0,0,0,0,26.20102678934733,0,0,3.2412163114547727,208.700000166893,27.10009484064011,0,0,216.49999976158145,1,0.0,3.929855539685204,81.60000067949295,0,0.0,0
Soc Trang_2001_main_season,2001,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.852417373657225,0,0,0,0,3.322905913988749,0,0,0,0,26.266722361246742,0,0,3.1595864868164063,236.79999828338623,27.100234803699312,0,0,237.9000034332275,1,0.0,3.8860811392466226,94.70000064373016,0,0.0,0
Tien Giang_2001_winter_spring,2001,Medium,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.5990198135376,1,0,0,0,3.2951863447825116,0,0,1,1,25.115166473388673,0,0,4.228810253143311,143.99999461323023,25.863974889119465,0,0,19.800000436604023,0,0.0,3.210717323280516,21.300000533461574,1,0.0,1
Kien Giang_2002_winter_spring,2002,Low,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,26.738875770568846,0,0,0,0,4.2095623970031735,0,0,0,0,24.94144401550293,0,0,5.196944675445557,28.19999984651804,26.113626570928663,0,0,9.400000140070915,0,0.0,4.516900119327364,3.1000000312924385,0,0.0,0
Ca Mau_2002_winter_spring,2002,Low,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,26.449019813537596,0,0,0,0,4.627421585718791,0,0,0,0,25.013639068603517,0,0,5.350698223114014,43.99999920278787,25.401277542114254,0,0,1.100000016391277,0,0.0,3.7317293144407726,3.400000050663948,0,0.0,0
Kien Giang_2002_summer_autumn,2002,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.274708557128907,0,0,0,0,4.198914941151937,0,0,0,0,27.755194600423177,0,0,4.1140829277038575,157.80000373721123,29.706583477201917,0,0,127.90000323206186,0,7.0,5.284499599820092,136.49999678134918,0,0.0,0
Bac Lieu_2002_summer_autumn,2002,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.37508268356323,0,0,0,0,4.346833737691243,0,0,0,0,27.903693771362303,0,0,4.127889375686646,163.19999811053276,28.857086817423504,0,0,158.50000274181366,0,0.0,5.5283295427049906,152.9999976158142,0,0.0,0
Bac Lieu_2002_main_season,2002,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.366956806182863,0,0,0,1,4.177732229232788,0,0,0,0,27.858832804361978,0,0,3.3424186372756957,218.39999508857727,28.31214577811105,0,0,202.79999935626984,0,0.0,4.576552220753261,122.30000138282776,0,0.0,0
Kien Giang_2002_main_season,2002,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.35116691589355,0,0,0,0,4.150544373194377,0,0,0,0,27.785471852620443,0,0,3.1364500236511232,180.4999957084656,28.12969907124837,0,0,256.3999979496002,0,0.0,4.428354853675479,107.40000150352716,0,0.0,0
Dong Thap_2002_summer_autumn,2002,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.207686614990234,0,0,0,0,4.490288257598877,0,0,0,0,28.132442982991535,0,0,4.476511001586914,93.69999934732914,30.208077839442662,0,0,87.50000052899122,0,17.0,5.821741092772711,118.60000069439413,0,0.0,0
Tra Vinh_2002_winter_spring,2002,High,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,25.795041275024413,1,0,0,0,4.293251593907674,0,0,1,1,24.35858294169108,0,0,5.192711124420166,31.299999237060543,25.28580565679641,0,0,0.2000000029802322,0,0.0,3.4639388095764887,0.3000000044703483,1,0.0,1
Tra Vinh_2002_summer_autumn,2002,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.797333240509033,0,0,0,0,4.298703956604004,0,0,0,0,27.69413859049479,0,0,4.1059402751922605,128.0000017657876,29.050389062790643,0,0,128.8999983370304,0,0.0,5.468004124505179,187.90000277757645,0,0.0,0
Ca Mau_2002_main_season,2002,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.232457542419432,0,0,0,1,4.0063478469848635,0,0,0,0,27.800444030761717,0,0,3.2316013526916505,208.00000095367432,28.234908875964937,0,0,219.10000097751615,0,0.0,4.44052563394819,120.09999477863312,0,0.0,0
Tra Vinh_2002_main_season,2002,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.202541732788085,0,0,0,0,4.08499846458435,0,0,0,0,27.590944417317708,0,0,3.2058228826522828,244.90000218153,28.116262072608585,0,0,193.50000095367432,0,0.0,4.422484727132888,111.09999886155128,0,0.0,0
Ca Mau_2002_summer_autumn,2002,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.33256130218506,0,0,0,0,4.23670973777771,0,0,0,0,27.80322138468425,0,0,3.9674804973602296,127.79999840259552,28.82637623378209,0,0,128.29999560117722,0,1.0,5.193641117640904,119.4000015258789,0,0.0,0
Bac Lieu_2002_winter_spring,2002,Medium,2,1,1,1,1,1,0,1,1,1,0,1,1,0,0,25.87154064178467,1,0,0,0,4.795838006337484,0,0,1,1,24.714388020833333,0,0,5.39085355758667,62.60000065714121,25.606689453125,0,0,0.1000000014901161,0,0.0,3.7604702086675736,1.2000000178813934,1,0.0,1
Dong Thap_2002_winter_spring,2002,High,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,26.95820722579956,0,0,0,0,4.279745515187582,0,0,0,0,25.12272109985351,0,0,5.340396060943603,21.400000765919685,26.122164771670388,0,0,0.4000000134110451,0,0.0,4.195855254218692,0.1000000014901161,0,0.0,0
Long An_2002_summer_autumn,2002,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.99252052307129,0,0,0,0,4.565535720189413,0,0,0,0,28.36908238728841,0,0,4.406499786376953,76.19999784231186,30.272118886311848,0,0,98.49999754875898,0,19.0,5.923867191587176,152.2000014781952,0,1.0,0
Ben Tre_2002_winter_spring,2002,Medium,2,1,1,1,1,1,0,1,1,1,0,1,1,0,0,25.960229015350343,1,0,0,0,4.229811000823974,0,0,1,1,24.531444422403972,0,0,5.055392303466797,22.09999969601631,25.308428173973446,0,0,0.5000000149011612,0,0.0,3.5052960827237083,0.1000000014901161,1,0.0,1
Long An_2002_winter_spring,2002,Medium,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,27.34710340499878,0,0,0,0,4.415507125854492,0,0,0,0,25.446027755737305,0,0,5.348540649414063,26.699998170137405,25.749698457263765,0,0,0.2000000029802322,0,0.0,3.937000762848627,0.3000000044703483,0,0.0,0
Vinh Long_2002_main_season,2002,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.430375003814696,0,0,0,0,4.1673330942789715,0,0,0,0,27.833499272664387,0,0,3.151732120513916,192.5,28.488242739722843,0,0,192.20000624656677,0,1.0,4.569822549819946,82.50000014901161,0,0.0,0
Ben Tre_2002_main_season,2002,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.30481195449829,0,0,0,0,4.194064744313558,0,0,0,0,27.76116587320963,0,0,3.185216131210327,233.100004196167,28.217951910836355,0,0,198.1000004708767,0,0.0,4.464507920401437,99.90000162273644,0,0.0,0
Ben Tre_2002_summer_autumn,2002,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.80783224105835,0,0,0,0,4.3156776587168375,0,0,0,0,27.77741584777832,0,0,4.174360589981079,107.19999807327986,29.038091296241397,0,0,108.2000019326806,0,0.0,5.402682009197417,159.80000077188015,0,0.0,0
Soc Trang_2002_main_season,2002,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.076895904541015,0,0,0,0,4.009776973724366,0,0,0,0,27.583389663696288,0,0,3.1345117330551147,202.2000014781952,27.99755577814011,0,0,184.89999929070473,0,0.0,4.373595180965605,107.99999928474426,0,0.0,0
An Giang_2002_summer_autumn,2002,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.21248025894165,0,0,0,0,4.463657442728678,0,0,0,0,28.006472651163737,0,0,4.464911298751831,114.4999998435378,30.245837529500324,0,0,99.79999911785126,0,16.0,5.731935864403134,118.69999957084656,0,0.0,0
An Giang_2002_main_season,2002,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.81789674758911,0,0,0,0,4.458835442860921,0,1,0,0,28.14605598449707,0,0,3.3122475957870483,159.6999995112419,28.27877444312686,0,0,196.0999990105629,0,0.0,4.60409368787493,78.49999865889549,0,0.0,0
Vinh Long_2002_summer_autumn,2002,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.922353744506836,0,0,0,0,4.363440879185995,0,0,0,0,27.934056345621745,0,0,4.177000350952149,100.90000076591969,29.666615168253585,0,0,107.00000032782556,0,12.0,5.675813300268991,144.6000003963709,0,0.0,0
Vinh Long_2002_winter_spring,2002,Medium,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,26.576625061035156,0,0,0,0,4.268915859858195,0,0,0,0,24.848360951741537,0,0,5.2860797500610355,25.299999959766865,25.539233888898575,0,0,0.5000000149011612,0,0.0,3.6887974057878767,0.7000000178813934,0,0.0,0
An Giang_2002_winter_spring,2002,Medium,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,26.81904230117798,0,0,0,0,4.21054302851359,0,0,0,0,24.97383346557617,0,0,5.248248748779297,22.899999238550663,26.095936820620583,0,0,0.2000000029802322,0,0.0,4.29068907101949,0.3000000044703483,0,0.0,0
Tien Giang_2002_summer_autumn,2002,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.7919379234314,0,0,0,0,4.387517579396566,0,0,0,0,27.904193878173828,0,0,4.236497230529785,107.19999807327986,29.24155525934129,0,0,108.2000019326806,0,3.0,5.55230400675819,159.80000077188015,0,0.0,0
Soc Trang_2002_winter_spring,2002,Medium,2,1,1,1,1,1,0,1,1,1,0,1,1,0,0,25.72304220199585,1,0,0,0,4.4857998530069985,0,0,1,1,24.308110809326173,0,0,5.329721717834473,51.600002124905586,25.200531823294504,0,0,0.6000000238418579,0,0.0,3.4900668121519542,0.2000000029802322,1,0.0,1
Soc Trang_2002_summer_autumn,2002,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.878667259216307,0,0,0,0,4.224070342381795,0,0,0,0,27.63783353169759,0,0,4.013160572052002,127.90000040829182,28.941703251429967,0,0,123.99999940395357,0,0.0,5.482329516183762,136.20000163465738,0,0.0,0
Can Tho_2002_summer_autumn,2002,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.973311805725096,0,0,0,0,4.3415771643320715,0,0,0,0,27.86924908955892,0,0,4.076933794021606,97.2999989911914,29.650141852242605,0,0,106.69999921321867,0,10.0,5.66108927272615,139.99999952316284,0,0.0,0
Can Tho_2002_winter_spring,2002,High,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,26.239978313446045,0,0,0,0,4.192778380711873,0,0,0,0,24.45772082010905,0,0,5.336408348083496,32.9000016823411,25.53436778840565,0,0,0.0,0,0.0,3.749705439522153,0.5000000149011612,0,0.0,0
Tien Giang_2002_winter_spring,2002,High,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,26.338082695007323,0,0,0,0,4.3500192324320475,0,0,0,1,24.737388356526697,0,0,5.224209175109864,22.09999969601631,25.334610348656064,0,0,0.5000000149011612,0,0.0,3.568235374632336,0.1000000014901161,0,0.0,1
Long An_2002_main_season,2002,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.638874530792236,0,0,0,0,4.374551566441854,0,0,0,0,28.04144350687663,0,0,3.2767163133621215,208.49999976158145,29.120233263288224,0,0,190.39999976754189,0,8.0,5.002535763240996,81.299998216331,0,0.0,0
Ca Mau_2003_main_season,2003,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.366520500183107,0,0,0,0,3.2997843901316326,0,1,0,0,26.22961006164551,0,0,3.8220083332061767,188.59999990463257,27.0652650197347,0,0,189.80000300705433,0,0.0,3.191652808870588,270.99999675899744,0,0.0,0
Ca Mau_2003_summer_autumn,2003,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67558298110962,0,0,0,0,4.0198675155639645,0,0,0,0,27.4111385345459,0,0,3.094824695587158,273.0999939441681,28.99512581598191,0,0,336.69999837875366,0,4.0,5.202750205993652,257.1999957561493,0,0.0,0
Ben Tre_2003_main_season,2003,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.333769512176513,0,0,0,0,3.375447416305542,0,1,0,0,26.10311050415039,0,0,3.762174367904663,147.3000003695488,26.713091350737074,0,0,150.9999966621399,0,0.0,3.071104878471011,204.00000090897083,0,0.0,0
Ben Tre_2003_summer_autumn,2003,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.54866647720337,0,0,0,0,4.024444437026977,0,0,0,0,27.285472615559897,0,0,3.2997496509552,288.49999928474426,29.031443641299298,0,0,265.2000025808811,0,0.0,5.274239074616205,191.10000085830688,0,0.0,0
Long An_2003_summer_autumn,2003,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.644604110717772,0,0,0,0,4.095503203074137,0,0,0,0,27.411859639485677,0,0,3.5117178678512575,226.6000016927719,29.99483753385998,0,0,279.60000467300415,0,17.0,5.617481844765799,194.90000307559967,0,0.0,0
An Giang_2003_winter_spring,2003,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.001020908355713,1,0,0,0,3.90082335472107,1,0,0,0,25.336751302083332,0,1,4.955042304992676,33.799998469650745,26.47024309067499,1,1,0.7000000178813934,0,0.0,3.27865241255079,0.6000000014901161,0,0.0,0
Dong Thap_2003_winter_spring,2003,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.07320737838745,1,0,0,0,3.847394418716431,1,0,0,0,25.38758150736491,0,1,5.052133026123047,39.89999956637621,26.438634599958142,1,1,0.7000000104308127,0,0.0,3.223415732383728,0.8000000044703484,0,0.0,0
Kien Giang_2003_main_season,2003,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.714812564849854,0,0,0,0,3.3839035828908286,0,1,0,0,26.326722208658857,0,0,3.685581450462341,143.1999972909689,27.14755594162714,0,0,204.2000019103289,1,0.0,3.261871258417765,202.30000096559525,0,0.0,0
Kien Giang_2003_summer_autumn,2003,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.823250198364256,0,1,0,0,4.10946364402771,0,0,0,0,27.4474178314209,0,0,3.299201889038086,243.70000648498535,29.97344907124837,0,0,255.8000016212463,0,12.0,5.535507678985596,172.39999663829803,0,0.0,0
Kien Giang_2003_winter_spring,2003,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.119916439056396,1,0,0,0,4.069186290105184,1,0,0,0,25.338250732421876,0,1,4.915385417938232,47.900001764297485,26.365909939720517,1,1,2.2000000402331352,0,0.0,3.3743644782475064,4.400000303983688,0,0.0,0
An Giang_2003_summer_autumn,2003,Medium,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,26.93143720626831,0,0,0,1,4.139022938410441,0,0,0,0,27.482167434692386,0,0,3.462389178276062,204.00000159442425,30.36319905235654,0,0,222.3000001907349,0,16.0,5.6412528696514315,163.3999983072281,0,0.0,0
Ben Tre_2003_winter_spring,2003,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.53012418746948,1,0,0,0,3.8014439423878983,1,0,0,0,25.347694142659503,0,1,4.829998760223389,43.700001902878284,26.141860780261812,1,1,0.5000000149011612,0,0.0,3.077393497739519,0.300000011920929,0,0.0,0
